ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-17,247.55390350161827,40.22397108897389,293.28747394592955,247.55390350161827,247.55390350161827,-76.95042080760658,-76.95042080760658,-76.95042080760658,134.994845952,134.994845952,134.994845952,-117.13087419296075,-117.13087419296075,-117.13087419296075,-94.8143925666458,-94.8143925666458,-94.8143925666458,0.0,0.0,0.0,170.6034826940117
2023-01-18,247.99436804535802,23.72185263258925,267.1154210292638,247.99436804535802,247.99436804535802,-106.29593017033888,-106.29593017033888,-106.29593017033888,134.994845952,134.994845952,134.994845952,-147.4292873040833,-147.4292873040833,-147.4292873040833,-93.86148881825555,-93.86148881825555,-93.86148881825555,0.0,0.0,0.0,141.69843787501912
2023-01-19,248.4348325890979,87.87768702311737,343.9555943299686,248.4348325890979,248.4348325890979,-28.650870532729,-28.650870532729,-28.650870532729,134.994845952,134.994845952,134.994845952,-71.53193418589277,-71.53193418589277,-71.53193418589277,-92.11378229883626,-92.11378229883626,-92.11378229883626,0.0,0.0,0.0,219.78396205636892
2023-01-20,248.87529713283757,238.187709023813,481.48867908303583,248.87529713283757,248.87529713283757,108.00348894178428,108.00348894178428,108.00348894178428,134.994845952,134.994845952,134.994845952,62.70838379341245,62.70838379341245,62.70838379341245,-89.69974080362817,-89.69974080362817,-89.69974080362817,0.0,0.0,0.0,356.87878607462187
2023-01-21,249.3157616765773,294.40053664858027,551.8112525844602,249.3157616765773,249.3157616765773,168.6210017767972,168.6210017767972,168.6210017767972,134.994845952,134.994845952,134.994845952,120.37719824799002,120.37719824799002,120.37719824799002,-86.75104242319286,-86.75104242319286,-86.75104242319286,0.0,0.0,0.0,417.9367634533745
2023-01-22,249.75622622031722,330.3464594531248,578.4078644491872,249.75622622031722,249.75622622031722,202.87369379975453,202.87369379975453,202.87369379975453,134.994845952,134.994845952,134.994845952,151.27819633608826,151.27819633608826,151.27819633608826,-83.39934848833377,-83.39934848833377,-83.39934848833377,0.0,0.0,0.0,452.6299200200717
2023-01-23,250.19669076405694,183.87541923378652,432.79644319148923,250.19669076405694,250.19669076405694,56.94992439259342,56.94992439259342,56.94992439259342,134.994845952,134.994845952,134.994845952,1.7283173057985315,1.7283173057985315,1.7283173057985315,-79.77323886520513,-79.77323886520513,-79.77323886520513,0.0,0.0,0.0,307.14661515665034
2023-01-24,250.6371553077966,67.6727914118725,322.5360366836896,250.6371553077966,250.6371553077966,-58.13141302137269,-58.13141302137269,-58.13141302137269,134.994845952,134.994845952,134.994845952,-117.13087419294435,-117.13087419294435,-117.13087419294435,-75.99538478042832,-75.99538478042832,-75.99538478042832,0.0,0.0,0.0,192.50574228642392
2023-01-25,251.07761985153635,41.88013882789012,295.15881254295607,251.07761985153635,251.07761985153635,-84.61446660810233,-84.61446660810233,-84.61446660810233,134.994845952,134.994845952,134.994845952,-147.42928730414513,-147.42928730414513,-147.42928730414513,-72.18002525595716,-72.18002525595716,-72.18002525595716,0.0,0.0,0.0,166.46315324343402
2023-01-26,251.51808439527625,112.84073382636986,364.0390600043008,251.51808439527625,251.51808439527625,-4.967890761695911,-4.967890761695911,-4.967890761695911,134.994845952,134.994845952,134.994845952,-71.53193418583578,-71.53193418583578,-71.53193418583578,-68.43080252786012,-68.43080252786012,-68.43080252786012,0.0,0.0,0.0,246.55019363358034
2023-01-27,251.958548939016,250.3174701555696,508.23931049940666,251.958548939016,251.958548939016,132.86422989208216,132.86422989208216,132.86422989208216,134.994845952,134.994845952,134.994845952,62.70838379299825,62.70838379299825,62.70838379299825,-64.83899985291609,-64.83899985291609,-64.83899985291609,0.0,0.0,0.0,384.82277883109816
2023-01-28,252.39901348275566,323.88475385449755,571.8915442075127,252.39901348275566,252.39901348275566,193.88983195329052,193.88983195329052,193.88983195329052,134.994845952,134.994845952,134.994845952,120.37719824782381,120.37719824782381,120.37719824782381,-61.48221224653326,-61.48221224653326,-61.48221224653326,0.0,0.0,0.0,446.2888454360462
2023-01-29,252.8394780264954,360.3686425927192,605.07855145285,252.8394780264954,252.8394780264954,227.84957495479594,227.84957495479594,227.84957495479594,134.994845952,134.994845952,134.994845952,151.2781963360325,151.2781963360325,151.2781963360325,-58.42346733323654,-58.42346733323654,-58.42346733323654,0.0,0.0,0.0,480.68905298129135
2023-01-30,253.2799425702353,210.7187827062386,459.0748520263193,253.2799425702353,253.2799425702353,81.01236323145055,81.01236323145055,81.01236323145055,134.994845952,134.994845952,134.994845952,1.728317305622437,1.728317305622437,1.728317305622437,-55.71080002617189,-55.71080002617189,-55.71080002617189,0.0,0.0,0.0,334.29230580168587
2023-01-31,253.72040711397503,92.81040593117538,350.3166217888308,253.72040711397503,253.72040711397503,-35.51329981607065,-35.51329981607065,-35.51329981607065,134.994845952,134.994845952,134.994845952,-117.13087419303868,-117.13087419303868,-117.13087419303868,-53.377271575032,-53.377271575032,-53.377271575032,0.0,0.0,0.0,218.20710729790437
2023-02-01,254.16087165771478,56.471241627355056,309.5652589035649,254.16087165771478,254.16087165771478,-63.875852362595786,-63.875852362595786,-63.875852362595786,134.994845952,134.994845952,134.994845952,-147.42928730425893,-147.42928730425893,-147.42928730425893,-51.44141101033688,-51.44141101033688,-51.44141101033688,0.0,0.0,0.0,190.28501929511899
2023-02-02,254.6013362014546,149.13518491424188,392.48971369841286,254.6013362014546,254.6013362014546,13.554866252871356,13.554866252871356,13.554866252871356,134.994845952,134.994845952,134.994845952,-71.5319341857788,-71.5319341857788,-71.5319341857788,-49.90804551334986,-49.90804551334986,-49.90804551334986,0.0,0.0,0.0,268.1562024543259
2023-02-03,255.04180074519434,271.46736772579743,523.9536909576001,255.04180074519434,255.04180074519434,148.93375367610665,148.93375367610665,148.93375367610665,134.994845952,134.994845952,134.994845952,62.70838379316566,62.70838379316566,62.70838379316566,-48.76947606905903,-48.76947606905903,-48.76947606905903,0.0,0.0,0.0,403.975554421301
2023-02-04,255.4822652889341,326.28399896179855,577.0987913213511,255.4822652889341,255.4822652889341,207.36509801917168,207.36509801917168,207.36509801917168,134.994845952,134.994845952,134.994845952,120.37719824783721,120.37719824783721,120.37719824783721,-48.00694618066553,-48.00694618066553,-48.00694618066553,0.0,0.0,0.0,462.84736330810574
2023-02-05,255.92272983267384,364.58851309081655,621.4054361830555,255.92272983267384,255.92272983267384,238.6806976344724,238.6806976344724,238.6806976344724,134.994845952,134.994845952,134.994845952,151.27819633600814,151.27819633600814,151.27819633600814,-47.59234465353576,-47.59234465353576,-47.59234465353576,0.0,0.0,0.0,494.6034274671463
2023-02-06,256.3631943764136,227.36667460827118,469.8383523065478,256.3631943764136,256.3631943764136,89.23308460580787,89.23308460580787,89.23308460580787,134.994845952,134.994845952,134.994845952,1.728317305525219,1.728317305525219,1.728317305525219,-47.49007865171734,-47.49007865171734,-47.49007865171734,0.0,0.0,0.0,345.5962789822215
2023-02-07,256.8036589201534,98.02707824435223,357.5162397243815,256.8036589201534,256.8036589201534,-29.795078727173067,-29.795078727173067,-29.795078727173067,134.994845952,134.994845952,134.994845952,-117.13087419264166,-117.13087419264166,-117.13087419264166,-47.65905048653144,-47.65905048653144,-47.65905048653144,0.0,0.0,0.0,227.00858019298033
2023-02-08,257.2441234638931,75.71090575927839,326.75195676613413,257.2441234638931,257.2441234638931,-60.489112300271174,-60.489112300271174,-60.489112300271174,134.994845952,134.994845952,134.994845952,-147.42928730432072,-147.42928730432072,-147.42928730432072,-48.05467094795045,-48.05467094795045,-48.05467094795045,0.0,0.0,0.0,196.75501116362193
2023-02-09,257.68458800763295,130.7707673278784,396.8609636915405,257.68458800763295,257.68458800763295,14.832068362267544,14.832068362267544,14.832068362267544,134.994845952,134.994845952,134.994845952,-71.53193418572181,-71.53193418572181,-71.53193418572181,-48.63084340401066,-48.63084340401066,-48.63084340401066,0.0,0.0,0.0,272.5166563699005
2023-02-10,258.1250525513727,280.70628396291727,532.9456569550334,258.1250525513727,258.1250525513727,148.36137346394298,148.36137346394298,148.36137346394298,134.994845952,134.994845952,134.994845952,62.708383793190094,62.708383793190094,62.708383793190094,-49.341856281247104,-49.341856281247104,-49.341856281247104,0.0,0.0,0.0,406.48642601531566
2023-02-11,258.56551709511245,332.6743845683497,587.3451317465385,258.56551709511245,258.56551709511245,205.2279174497624,205.2279174497624,205.2279174497624,134.994845952,134.994845952,134.994845952,120.37719824789505,120.37719824789505,120.37719824789505,-50.14412675013262,-50.14412675013262,-50.14412675013262,0.0,0.0,0.0,463.79343454487486
2023-02-12,259.0059816388522,364.82445883501094,615.4280862749116,259.0059816388522,259.0059816388522,235.2752970151687,235.2752970151687,235.2752970151687,134.994845952,134.994845952,134.994845952,151.27819633622016,151.27819633622016,151.27819633622016,-50.99774527305145,-50.99774527305145,-50.99774527305145,0.0,0.0,0.0,494.28127865402087
2023-02-13,259.44644618259207,223.0147899532351,461.8461306504311,259.44644618259207,259.44644618259207,84.85538437466712,84.85538437466712,84.85538437466712,134.994845952,134.994845952,134.994845952,1.7283173054280032,1.7283173054280032,1.7283173054280032,-51.867778882760895,-51.867778882760895,-51.867778882760895,0.0,0.0,0.0,344.3018305572592
2023-02-14,259.87194774965457,94.45167081493327,359.8993091734552,259.87194774965457,259.87194774965457,-34.861328603680825,-34.861328603680825,-34.861328603680825,134.994845952,134.994845952,134.994845952,-117.13087419295742,-117.13087419295742,-117.13087419295742,-52.725300362723424,-52.725300362723424,-52.725300362723424,0.0,0.0,0.0,225.01061914597375
2023-02-15,260.29744931671695,81.71031629791271,319.1908303573608,260.29744931671695,260.29744931671695,-65.9825619377433,-65.9825619377433,-65.9825619377433,134.994845952,134.994845952,134.994845952,-147.42928730414135,-147.42928730414135,-147.42928730414135,-53.54812058560198,-53.54812058560198,-53.54812058560198,0.0,0.0,0.0,194.31488737897365
2023-02-16,260.7229508837796,136.08231617814403,391.3874381867389,260.7229508837796,260.7229508837796,9.141699961965065,9.141699961965065,9.141699961965065,134.994845952,134.994845952,134.994845952,-71.53193418555823,-71.53193418555823,-71.53193418555823,-54.321211804476725,-54.321211804476725,-54.321211804476725,0.0,0.0,0.0,269.8646508457447
2023-02-17,261.148452450842,284.7210068816187,532.6605656774093,261.148452450842,261.148452450842,142.66640940210573,142.66640940210573,142.66640940210573,134.994845952,134.994845952,134.994845952,62.708383793286,62.708383793286,62.708383793286,-55.03682034318029,-55.03682034318029,-55.03682034318029,0.0,0.0,0.0,403.81486185294773
2023-02-18,261.5739540179045,339.67611768003445,584.2819827551607,261.5739540179045,261.5739540179045,199.6777666355423,199.6777666355423,199.6777666355423,134.994845952,134.994845952,134.994845952,120.3771982479529,120.3771982479529,120.3771982479529,-55.694277564410605,-55.694277564410605,-55.694277564410605,0.0,0.0,0.0,461.2517206534468
2023-02-19,261.999455584967,370.6520256552275,622.8805123876413,261.999455584967,261.999455584967,229.97351440467432,229.97351440467432,229.97351440467432,134.994845952,134.994845952,134.994845952,151.2781963361958,151.2781963361958,151.2781963361958,-56.29952788352149,-56.29952788352149,-56.29952788352149,0.0,0.0,0.0,491.97296998964134
2023-02-20,262.42495715202955,221.2848420513193,473.0230233197496,262.42495715202955,262.42495715202955,79.85876161651287,79.85876161651287,79.85876161651287,134.994845952,134.994845952,134.994845952,1.7283173053307972,1.7283173053307972,1.7283173053307972,-56.864401640817945,-56.864401640817945,-56.864401640817945,0.0,0.0,0.0,342.2837187685424
2023-02-21,262.85045871909205,105.1040108033636,353.26530098635715,262.85045871909205,262.85045871909205,-39.54169681847644,-39.54169681847644,-39.54169681847644,134.994845952,134.994845952,134.994845952,-117.13087419294102,-117.13087419294102,-117.13087419294102,-57.40566857753543,-57.40566857753543,-57.40566857753543,0.0,0.0,0.0,223.3087619006156
2023-02-22,263.2759602861545,69.5701741269706,318.2635713663107,263.2759602861545,263.2759602861545,-70.37835560057717,-70.37835560057717,-70.37835560057717,134.994845952,134.994845952,134.994845952,-147.42928730420317,-147.42928730420317,-147.42928730420317,-57.94391424837397,-57.94391424837397,-57.94391424837397,0.0,0.0,0.0,192.89760468557733
2023-02-23,263.701461853217,136.3985778841135,394.2435822007934,263.701461853217,263.701461853217,4.960625004285889,4.960625004285889,4.960625004285889,134.994845952,134.994845952,134.994845952,-71.53193418594873,-71.53193418594873,-71.53193418594873,-58.50228676176538,-58.50228676176538,-58.50228676176538,0.0,0.0,0.0,268.66208685750286
2023-02-24,264.12696342027954,288.17446149984283,535.8398075144413,264.12696342027954,264.12696342027954,138.59806511333704,138.59806511333704,138.59806511333704,134.994845952,134.994845952,134.994845952,62.70838379294333,62.70838379294333,62.70838379294333,-59.105164631606286,-59.105164631606286,-59.105164631606286,0.0,0.0,0.0,402.7250285336166
2023-02-25,264.55246498734203,331.4276003198736,585.6442715577838,264.55246498734203,264.55246498734203,195.59524602816418,195.59524602816418,195.59524602816418,134.994845952,134.994845952,134.994845952,120.3771982479663,120.3771982479663,120.3771982479663,-59.77679817180212,-59.77679817180212,-59.77679817180212,0.0,0.0,0.0,460.1477110155062
2023-02-26,264.97796655440453,362.16559015198686,612.1807953503554,264.97796655440453,264.97796655440453,225.73306554903058,225.73306554903058,225.73306554903058,134.994845952,134.994845952,134.994845952,151.27819633610858,151.27819633610858,151.27819633610858,-60.539976739077986,-60.539976739077986,-60.539976739077986,0.0,0.0,0.0,490.7110321034351
2023-02-27,265.4034681214671,220.5273085636107,468.41350868778756,265.4034681214671,265.4034681214671,75.30839099366065,75.30839099366065,75.30839099366065,134.994845952,134.994845952,134.994845952,1.7283173051546812,1.7283173051546812,1.7283173051546812,-61.41477226349404,-61.41477226349404,-61.41477226349404,0.0,0.0,0.0,340.7118591151277
2023-02-28,265.8289696885296,94.24411542544317,346.96023471229205,265.8289696885296,265.8289696885296,-44.553434222907605,-44.553434222907605,-44.553434222907605,134.994845952,134.994845952,134.994845952,-117.1308741926547,-117.1308741926547,-117.1308741926547,-62.41740598225288,-62.41740598225288,-62.41740598225288,0.0,0.0,0.0,221.27553546562197
2023-03-01,266.254471255592,60.08687381368814,315.62964561212044,266.254471255592,266.254471255592,-75.99372159884814,-75.99372159884814,-75.99372159884814,134.994845952,134.994845952,134.994845952,-147.429287304265,-147.429287304265,-147.429287304265,-63.55928024658315,-63.55928024658315,-63.55928024658315,0.0,0.0,0.0,190.26074965674388
2023-03-02,266.6799728226545,138.72326672360043,386.06648429980237,266.6799728226545,266.6799728226545,-1.3832991221001896,-1.3832991221001896,-1.3832991221001896,134.994845952,134.994845952,134.994845952,-71.53193418578513,-71.53193418578513,-71.53193418578513,-64.84621088831507,-64.84621088831507,-64.84621088831507,0.0,0.0,0.0,265.2966737005543
2023-03-03,267.1054743897171,278.5634006777515,521.0218678136067,267.1054743897171,267.1054743897171,131.42534161592917,131.42534161592917,131.42534161592917,134.994845952,134.994845952,134.994845952,62.70838379303921,62.70838379303921,62.70838379303921,-66.27788812911007,-66.27788812911007,-66.27788812911007,0.0,0.0,0.0,398.5308160056462
2023-03-04,267.53097595677957,338.51738132525173,583.0220679137179,267.53097595677957,267.53097595677957,187.5244585478989,187.5244585478989,187.5244585478989,134.994845952,134.994845952,134.994845952,120.37719824802416,120.37719824802416,120.37719824802416,-67.84758565212529,-67.84758565212529,-67.84758565212529,0.0,0.0,0.0,455.0554345046785
2023-03-05,267.95647752384207,349.6279746803693,620.3007721601618,267.95647752384207,267.95647752384207,216.73091377951022,216.73091377951022,216.73091377951022,134.994845952,134.994845952,134.994845952,151.27819633608425,151.27819633608425,151.27819633608425,-69.542128508574,-69.542128508574,-69.542128508574,0.0,0.0,0.0,484.6873913033523
2023-03-06,268.3819790909046,203.18950583434477,471.51456251741115,268.3819790909046,268.3819790909046,65.38104195933134,65.38104195933134,65.38104195933134,134.994845952,134.994845952,134.994845952,1.7283173056917789,1.7283173056917789,1.7283173056917789,-71.34212129836045,-71.34212129836045,-71.34212129836045,0.0,0.0,0.0,333.763021050236
2023-03-07,268.8074806579671,83.77955074185391,339.5271156478041,268.8074806579671,268.8074806579671,-55.35845708579923,-55.35845708579923,-55.35845708579923,134.994845952,134.994845952,134.994845952,-117.1308741926383,-117.1308741926383,-117.1308741926383,-73.22242884516093,-73.22242884516093,-73.22242884516093,0.0,0.0,0.0,213.4490235721679
2023-03-08,269.23298222502956,58.82735672777299,310.2843970866711,269.23298222502956,269.23298222502956,-87.58733403502198,-87.58733403502198,-87.58733403502198,134.994845952,134.994845952,134.994845952,-147.4292873040856,-147.4292873040856,-147.4292873040856,-75.15289268293638,-75.15289268293638,-75.15289268293638,0.0,0.0,0.0,181.6456481900076
2023-03-09,269.65848379209206,127.41706590273904,380.66096060507266,269.65848379209206,269.65848379209206,-13.63634660201108,-13.63634660201108,-13.63634660201108,134.994845952,134.994845952,134.994845952,-71.53193418583476,-71.53193418583476,-71.53193418583476,-77.09925836817632,-77.09925836817632,-77.09925836817632,0.0,0.0,0.0,256.02213719008097
2023-03-10,270.0839853591546,268.78397308083834,516.9712008085874,270.0839853591546,270.0839853591546,118.67894854692693,118.67894854692693,118.67894854692693,134.994845952,134.994845952,134.994845952,62.708383793135155,62.708383793135155,62.708383793135155,-79.02428119820823,-79.02428119820823,-79.02428119820823,0.0,0.0,0.0,388.76293390608157
2023-03-11,270.5094869262171,319.2937075966871,575.9388766390884,270.5094869262171,270.5094869262171,174.4830726148489,174.4830726148489,174.4830726148489,134.994845952,134.994845952,134.994845952,120.37719824783572,120.37719824783572,120.37719824783572,-80.88897158498683,-80.88897158498683,-80.88897158498683,0.0,0.0,0.0,444.99255954106604
2023-03-12,270.9349884932796,350.5847829125379,598.5305690041139,270.9349884932796,270.9349884932796,203.61910597831348,203.61910597831348,203.61910597831348,134.994845952,134.994845952,134.994845952,151.27819633605992,151.27819633605992,151.27819633605992,-82.65393630974646,-82.65393630974646,-82.65393630974646,0.0,0.0,0.0,474.5540944715931
2023-03-13,271.36049006034216,191.8792078356417,444.3138819898561,271.36049006034216,271.36049006034216,52.44239493489827,52.44239493489827,52.44239493489827,134.994845952,134.994845952,134.994845952,1.7283173055945726,1.7283173055945726,1.7283173055945726,-84.2807683226963,-84.2807683226963,-84.2807683226963,0.0,0.0,0.0,323.80288499524045
2023-03-14,271.78599162740466,81.89666641836435,336.5791813030272,271.78599162740466,271.78599162740466,-67.86946400627099,-67.86946400627099,-67.86946400627099,134.994845952,134.994845952,134.994845952,-117.1308741927326,-117.1308741927326,-117.1308741927326,-85.73343576553839,-85.73343576553839,-85.73343576553839,0.0,0.0,0.0,203.91652762113367
2023-03-15,272.21149319446715,38.25224413024348,289.13508294409286,272.21149319446715,272.21149319446715,-99.41406189740032,-99.41406189740032,-99.41406189740032,134.994845952,134.994845952,134.994845952,-147.4292873041474,-147.4292873041474,-147.4292873041474,-86.97962054525291,-86.97962054525291,-86.97962054525291,0.0,0.0,0.0,172.79743129706685
2023-03-16,272.6369947615296,126.58895511468943,370.8885000396129,272.6369947615296,272.6369947615296,-24.529046317349554,-24.529046317349554,-24.529046317349554,134.994845952,134.994845952,134.994845952,-71.53193418567116,-71.53193418567116,-71.53193418567116,-87.99195808367838,-87.99195808367838,-87.99195808367838,0.0,0.0,0.0,248.10794844418004
2023-03-17,273.06249632859215,259.0322099579678,513.7924422085953,273.06249632859215,273.06249632859215,108.95409697789464,108.95409697789464,108.95409697789464,134.994845952,134.994845952,134.994845952,62.708383793231064,62.708383793231064,62.708383793231064,-88.74913276733643,-88.74913276733643,-88.74913276733643,0.0,0.0,0.0,382.0165933064868
2023-03-18,273.48799789565464,308.49452551723135,570.2630202034269,273.48799789565464,273.48799789565464,166.13525616791736,166.13525616791736,166.13525616791736,134.994845952,134.994845952,134.994845952,120.37719824789356,120.37719824789356,120.37719824789356,-89.23678803197619,-89.23678803197619,-89.23678803197619,0.0,0.0,0.0,439.623254063572
2023-03-19,273.91349946271714,351.15879667970256,592.023624237508,273.91349946271714,273.91349946271714,196.82482648974698,196.82482648974698,196.82482648974698,134.994845952,134.994845952,134.994845952,151.2781963359727,151.2781963359727,151.2781963359727,-89.4482157982257,-89.4482157982257,-89.4482157982257,0.0,0.0,0.0,470.73832595246415
2023-03-20,274.3390010297795,191.33753587815784,450.1273188195386,274.3390010297795,274.3390010297795,47.33836631380598,47.33836631380598,47.33836631380598,134.994845952,134.994845952,134.994845952,1.728317305576248,1.728317305576248,1.728317305576248,-89.38479694377027,-89.38479694377027,-89.38479694377027,0.0,0.0,0.0,321.6773673435855
2023-03-21,274.7645025968422,75.47795007931975,330.73171348565194,274.7645025968422,274.7645025968422,-71.19220067725023,-71.19220067725023,-71.19220067725023,134.994845952,134.994845952,134.994845952,-117.13087419282694,-117.13087419282694,-117.13087419282694,-89.05617243642327,-89.05617243642327,-89.05617243642327,0.0,0.0,0.0,203.57230191959195
2023-03-22,275.1900041639047,38.07866988601852,304.0306657792629,275.1900041639047,275.1900041639047,-100.91457476065118,-100.91457476065118,-100.91457476065118,134.994845952,134.994845952,134.994845952,-147.42928730426115,-147.42928730426115,-147.42928730426115,-88.48013340838999,-88.48013340838999,-88.48013340838999,0.0,0.0,0.0,174.2754294032535
2023-03-23,275.6155057309671,129.53488567234672,377.02814805427926,275.6155057309671,275.6155057309671,-24.219315790326338,-24.219315790326338,-24.219315790326338,134.994845952,134.994845952,134.994845952,-71.53193418550758,-71.53193418550758,-71.53193418550758,-87.68222755681877,-87.68222755681877,-87.68222755681877,0.0,0.0,0.0,251.39618994064074
2023-03-24,276.0410072980297,267.65006531642393,507.18316417036874,276.0410072980297,276.0410072980297,111.00814122509021,111.00814122509021,111.00814122509021,134.994845952,134.994845952,134.994845952,62.70838379325546,62.70838379325546,62.70838379325546,-86.69508852016526,-86.69508852016526,-86.69508852016526,0.0,0.0,0.0,387.0491485231199
2023-03-25,276.4665088650922,327.75594643898205,575.6552260890346,276.4665088650922,276.4665088650922,169.81454018512014,169.81454018512014,169.81454018512014,134.994845952,134.994845952,134.994845952,120.37719824792919,120.37719824792919,120.37719824792919,-85.55750401480904,-85.55750401480904,-85.55750401480904,0.0,0.0,0.0,446.28104905021235
2023-03-26,276.8920104321546,350.3927952638397,606.7295042814699,276.8920104321546,276.8920104321546,201.95979505366728,201.95979505366728,201.95979505366728,134.994845952,134.994845952,134.994845952,151.27819633594837,151.27819633594837,151.27819633594837,-84.3132472342811,-84.3132472342811,-84.3132472342811,0.0,0.0,0.0,478.8518054858219
2023-03-27,277.31751199921706,202.2912277806585,460.9005753047747,277.31751199921706,277.31751199921706,53.71345921787491,53.71345921787491,53.71345921787491,134.994845952,134.994845952,134.994845952,1.7283173060344523,1.7283173060344523,1.7283173060344523,-83.00970404015955,-83.00970404015955,-83.00970404015955,0.0,0.0,0.0,331.030971217092
2023-03-28,277.74301356627967,90.67029960499,330.80809697244683,277.74301356627967,277.74301356627967,-63.832363796145664,-63.832363796145664,-63.832363796145664,134.994845952,134.994845952,134.994845952,-117.13087419292125,-117.13087419292125,-117.13087419292125,-81.69633555522444,-81.69633555522444,-81.69633555522444,0.0,0.0,0.0,213.910649770134
2023-03-29,278.1685151333421,56.86768601799094,308.574067159567,278.1685151333421,278.1685151333421,-92.85746303492031,-92.85746303492031,-92.85746303492031,134.994845952,134.994845952,134.994845952,-147.429287304323,-147.429287304323,-147.429287304323,-80.4230216825973,-80.4230216825973,-80.4230216825973,0.0,0.0,0.0,185.31105209842178
2023-03-30,278.5940167004046,133.58145706543885,393.5496870699111,278.5940167004046,278.5940167004046,-15.775423862362286,-15.775423862362286,-15.775423862362286,134.994845952,134.994845952,134.994845952,-71.53193418600469,-71.53193418600469,-71.53193418600469,-79.2383356283576,-79.2383356283576,-79.2383356283576,0.0,0.0,0.0,262.8185928380423
2023-03-31,279.01951826746716,275.6505673556298,524.477263003134,279.01951826746716,279.01951826746716,119.51542719130393,119.51542719130393,119.51542719130393,134.994845952,134.994845952,134.994845952,62.70838379342288,62.70838379342288,62.70838379342288,-78.18780255411896,-78.18780255411896,-78.18780255411896,0.0,0.0,0.0,398.53494545877106
2023-04-01,279.44501983452966,325.00669625410995,589.6299039328673,279.44501983452966,279.44501983452966,178.05984727389733,178.05984727389733,178.05984727389733,134.994845952,134.994845952,134.994845952,120.37719824796481,120.37719824796481,120.37719824796481,-77.31219692606749,-77.31219692606749,-77.31219692606749,0.0,0.0,0.0,457.504867108427
2023-04-02,279.87052140159216,359.578649752596,602.7217925925746,279.87052140159216,279.87052140159216,209.62710938189943,209.62710938189943,209.62710938189943,134.994845952,134.994845952,134.994845952,151.2781963361604,151.2781963361604,151.2781963361604,-76.64593290626095,-76.64593290626095,-76.64593290626095,0.0,0.0,0.0,489.49763078349156
2023-04-03,280.29602296865465,203.2235138577887,462.8743934117986,280.29602296865465,280.29602296865465,60.50756301058581,60.50756301058581,60.50756301058581,134.994845952,134.994845952,134.994845952,1.7283173059372294,1.7283173059372294,1.7283173059372294,-76.21560024735143,-76.21560024735143,-76.21560024735143,0.0,0.0,0.0,340.80358597924044
2023-04-04,280.7215245357172,97.27527227920977,353.9396191587434,280.7215245357172,280.7215245357172,-58.17472289074957,-58.17472289074957,-58.17472289074957,134.994845952,134.994845952,134.994845952,-117.13087419290483,-117.13087419290483,-117.13087419290483,-76.03869464984477,-76.03869464984477,-76.03869464984477,0.0,0.0,0.0,222.54680164496764
2023-04-05,281.14702610277965,64.00730389115476,310.23080437199974,281.14702610277965,281.14702610277965,-88.55702787209772,-88.55702787209772,-88.55702787209772,134.994845952,134.994845952,134.994845952,-147.42928730426422,-147.42928730426422,-147.42928730426422,-76.12258651983349,-76.12258651983349,-76.12258651983349,0.0,0.0,0.0,192.58999823068194
2023-04-06,281.57252766984215,144.35064142500477,395.02716427284554,281.57252766984215,281.57252766984215,-13.000853898862223,-13.000853898862223,-13.000853898862223,134.994845952,134.994845952,134.994845952,-71.5319341858411,-71.5319341858411,-71.5319341858411,-76.46376566502113,-76.46376566502113,-76.46376566502113,0.0,0.0,0.0,268.57167377097994
2023-04-07,281.9980292369047,271.658317429246,532.173941316962,281.9980292369047,281.9980292369047,120.65583787126405,120.65583787126405,120.65583787126405,134.994845952,134.994845952,134.994845952,62.708383793008714,62.708383793008714,62.708383793008714,-77.04739187374467,-77.04739187374467,-77.04739187374467,0.0,0.0,0.0,402.65386710816875
2023-04-08,282.4235308039672,325.9749604182857,578.8483859739833,282.4235308039672,282.4235308039672,177.52487144587298,177.52487144587298,177.52487144587298,134.994845952,134.994845952,134.994845952,120.37719824800044,120.37719824800044,120.37719824800044,-77.84717275412748,-77.84717275412748,-77.84717275412748,0.0,0.0,0.0,459.94840224984017
2023-04-09,282.8490323710297,360.598350683536,615.3049946997171,282.8490323710297,282.8490323710297,207.44746136863714,207.44746136863714,207.44746136863714,134.994845952,134.994845952,134.994845952,151.27819633610457,151.27819633610457,151.27819633610457,-78.82558091946747,-78.82558091946747,-78.82558091946747,0.0,0.0,0.0,490.29649373966686
2023-04-10,283.2745339380922,207.8917162327529,462.6755477739595,283.2745339380922,283.2745339380922,56.78875039617819,56.78875039617819,56.78875039617819,134.994845952,134.994845952,134.994845952,1.7283173057611325,1.7283173057611325,1.7283173057611325,-79.93441286158296,-79.93441286158296,-79.93441286158296,0.0,0.0,0.0,340.0632843342704
2023-04-11,283.70003550515474,93.51918815495873,345.3464922855964,283.70003550515474,283.70003550515474,-63.25171018377925,-63.25171018377925,-63.25171018377925,134.994845952,134.994845952,134.994845952,-117.13087419310986,-117.13087419310986,-117.13087419310986,-81.11568194266943,-81.11568194266943,-81.11568194266943,0.0,0.0,0.0,220.44832532137548
